variant,variant_label,lambda,feature,std,corr_gain,corr_route,auc_route,mean_route1,mean_route0,n,route_rate
block3_h48_seed10,"3-block, H=48",0.3,action_2,0.4351456637944254,-0.1350198749503097,0.015545422650813493,0.5140053050397878,0.28,0.2519893899204244,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,action_3,0.4542441132397971,0.03637081978424555,-0.051613707197158215,0.45145888594164457,0.2,0.29708222811671087,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,action_4,0.43928545232123695,0.020004961845883008,-0.0827692160564858,0.4247214854111406,0.12,0.27055702917771884,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,horizon_norm,0.0,,,0.5,0.33333333333333337,0.33333333333333337,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,velocity_norm,0.0,,,0.5,0.0,0.0,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,blocked_norm,0.0,,,0.5,1.0,1.0,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,blocked_x_horizon,0.0,,,0.5,0.33333333333333337,0.33333333333333337,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,blocked_x_velocity,0.0,,,0.5,0.0,0.0,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,complexity_score,0.0,,,0.5,1.3333333333333335,1.3333333333333335,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,uncertainty_x_blocked,0.1446660939608403,0.16409091277742477,0.3907941379573126,0.8797877984084881,0.3177552163600922,0.0836558869251838,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,uncertainty_x_horizon,0.0482220313202801,0.16409091277742502,0.39079413795731266,0.8797877984084881,0.10591840545336405,0.027885295641727932,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,uncertainty_x_velocity,0.0,,,0.5,0.0,0.0,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,margin_x_blocked,0.06740366167336198,-0.06752055001843117,-0.26545079838084734,0.11002652519893899,0.024330658912658638,0.09841951672531246,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,best_dist_x_blocked,0.22220830227006813,-0.049036093538815634,0.02607264492063228,0.5128912466843502,1.9089629030227662,1.8849728755672668,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,second_dist_x_blocked,0.21588660412363034,-0.0715531168196613,-0.05604237321994239,0.40657824933687003,1.9332935619354248,1.9833923922925791,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,npz_anchor_blocked,0.39351472685463623,-0.01637664687794088,0.12534384456987402,0.6021220159151194,1.0,0.7957559681697612,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,npz_candidate_blocked_mean,0.1807689425116683,0.08293073426547823,0.014854931481604192,0.4996286472148541,0.49600000858306886,0.48488064722926294,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,npz_candidate_blocked_std,0.06066187480324923,-0.06982146549119708,-0.056303306196318396,0.5309814323607427,0.4487265419960022,0.46286933222879467,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,npz_blocked_mismatch_frac,0.15988427413078765,-0.07879228757309506,-0.13138186783483005,0.38482758620689655,0.5039999999999999,0.5909814323607426,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,npz_state_dist_min,0.0,,,0.5,0.0,0.0,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,npz_state_dist_mean,0.010201064076769236,-0.00783433274795035,0.04390240338435775,0.5446153846153846,0.039884253442287444,0.038029786290734294,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,npz_state_dist_max,0.026549047719245905,-0.06047121337655914,0.0286474297182818,0.5275331564986737,0.11886868208646774,0.11571933893086661,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,npz_state_dist_std,0.011852497866623497,-0.03656288483120658,0.033568694488399185,0.5337931034482759,0.05126403123140335,0.04961651496574362,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,npz_same_state_neg_frac,0.0,,,0.5,0.4000000000000001,0.39999999999999997,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,npz_same_action_neg_frac,0.0,,,0.5,0.4000000000000001,0.39999999999999997,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,action_1_x_blocked,0.39545197908930657,0.08457207293253467,0.13412503847934426,0.609814323607427,0.4,0.18037135278514588,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,action_1_x_horizon,0.13181732636310217,0.08457207293253428,0.1341250384793447,0.609814323607427,0.13333333333333333,0.06012378426171529,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,action_2_x_blocked,0.4351456637944254,-0.1350198749503097,0.015545422650813493,0.5140053050397878,0.28,0.2519893899204244,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,action_2_x_horizon,0.14504855459814178,-0.13501987495030973,0.015545422650813297,0.5140053050397878,0.09333333333333332,0.08399646330680813,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,action_3_x_blocked,0.4542441132397971,0.03637081978424555,-0.051613707197158215,0.45145888594164457,0.2,0.29708222811671087,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,action_3_x_horizon,0.15141470441326568,0.036370819784245494,-0.05161370719715816,0.45145888594164457,0.06666666666666667,0.09902740937223695,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,action_4_x_blocked,0.43928545232123695,0.020004961845883008,-0.0827692160564858,0.4247214854111406,0.12,0.27055702917771884,402,0.06218905472636816
block3_h48_seed10,"3-block, H=48",0.3,action_4_x_horizon,0.14642848410707898,0.020004961845883008,-0.08276921605648577,0.4247214854111406,0.04,0.09018567639257294,402,0.06218905472636816
block3_h72_seed14,"3-block, H=72",0.3,cheap_confidence,0.18363391272917032,-0.15998556236227784,-0.29955761501803363,0.24552429667519182,0.7202521190047264,0.8685788071673849,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,cheap_uncertainty,0.18363391272917035,0.15998556236227787,0.29955761501803363,0.7544757033248082,0.2797478809952736,0.13142119283261505,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,cheap_best_distance,0.2474187002925977,-0.10970487981120289,-0.07325416525467472,0.431926683716965,1.7978968182030846,1.8467677807462388,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,cheap_second_best_distance,0.23817362415672005,-0.1553075845632672,-0.17238106499565986,0.3615942028985507,1.8311919236884397,1.9418974427209383,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,cheap_pred_margin,0.07813672826807523,-0.12602436413810608,-0.29348775071569183,0.24147485080988917,0.0332951054853551,0.09512966197469956,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,action_1,0.4381295549636869,0.07615087569341951,0.0951105734008358,0.5561807331628303,0.35294117647058826,0.24057971014492754,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,action_2,0.4312511128020784,-0.06829833544061636,0.048533733470433854,0.5282182438192669,0.29411764705882354,0.23768115942028986,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,action_3,0.43678937821895836,0.020149328678169324,-0.021715264626207747,0.48721227621483376,0.23529411764705882,0.2608695652173913,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,action_4,0.4254203524749537,-0.02987922130964136,-0.12485529317311861,0.42838874680306904,0.11764705882352941,0.2608695652173913,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,horizon_norm,0.0,,,0.5,1.0,1.0,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,velocity_norm,0.0,,,0.5,0.0,0.0,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,blocked_norm,0.0,,,0.5,1.0,1.0,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,blocked_x_horizon,0.0,,,0.5,1.0,1.0,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,blocked_x_velocity,0.0,,,0.5,0.0,0.0,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,complexity_score,0.0,,,0.5,2.0,2.0,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,uncertainty_x_blocked,0.18363391272917035,0.15998556236227787,0.29955761501803363,0.7544757033248082,0.2797478809952736,0.13142119283261505,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,uncertainty_x_horizon,0.18363391272917035,0.15998556236227787,0.29955761501803363,0.7544757033248082,0.2797478809952736,0.13142119283261505,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,uncertainty_x_velocity,0.0,,,0.5,0.0,0.0,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,margin_x_blocked,0.07813672826807523,-0.12602436413810608,-0.29348775071569183,0.24147485080988917,0.0332951054853551,0.09512966197469956,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,best_dist_x_blocked,0.2474187002925977,-0.10970487981120289,-0.07325416525467472,0.431926683716965,1.7978968182030846,1.8467677807462388,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,second_dist_x_blocked,0.23817362415672005,-0.1553075845632672,-0.17238106499565986,0.3615942028985507,1.8311919236884397,1.9418974427209383,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,npz_anchor_blocked,0.4445721033425085,0.07605485930548496,0.22675671352664228,0.6359121909633418,0.9558823529411765,0.6840579710144927,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,npz_candidate_blocked_mean,0.18364049613726693,-0.15297838938511785,-0.2193223220502332,0.33248081841432225,0.42647059700068307,0.5350724762764529,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,npz_candidate_blocked_std,0.060563072430720205,0.08246939590713115,0.10689100572552963,0.6346334185848252,0.47535565188702417,0.4579000386638918,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,npz_blocked_mismatch_frac,0.16344381660348314,0.08941470968087098,0.007505492074375207,0.4867007672634271,0.5882352941176471,0.5849275362318839,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,npz_state_dist_min,0.0,,,0.5,0.0,0.0,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,npz_state_dist_mean,0.010349528904352036,0.010279008301235007,0.04982685129768588,0.5488704177323103,0.03949184437720653,0.03810134732258925,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,npz_state_dist_max,0.025900261279140455,0.03053772390738552,0.09196230126977441,0.5870204603580562,0.12296823817579185,0.11654579865111821,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,npz_state_dist_std,0.011718128549930837,0.02033307657642183,0.07278800782495079,0.5708653026427962,0.051961801699636614,0.04966192719513091,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,npz_same_state_neg_frac,5.551115123125783e-17,,,0.5,0.3999999999999999,0.3999999999999999,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,npz_same_action_neg_frac,5.551115123125783e-17,,,0.5,0.3999999999999999,0.3999999999999999,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,action_1_x_blocked,0.4381295549636869,0.07615087569341951,0.0951105734008358,0.5561807331628303,0.35294117647058826,0.24057971014492754,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,action_1_x_horizon,0.4381295549636869,0.07615087569341951,0.0951105734008358,0.5561807331628303,0.35294117647058826,0.24057971014492754,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,action_2_x_blocked,0.4312511128020784,-0.06829833544061636,0.048533733470433854,0.5282182438192669,0.29411764705882354,0.23768115942028986,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,action_2_x_horizon,0.4312511128020784,-0.06829833544061636,0.048533733470433854,0.5282182438192669,0.29411764705882354,0.23768115942028986,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,action_3_x_blocked,0.43678937821895836,0.020149328678169324,-0.021715264626207747,0.48721227621483376,0.23529411764705882,0.2608695652173913,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,action_3_x_horizon,0.43678937821895836,0.020149328678169324,-0.021715264626207747,0.48721227621483376,0.23529411764705882,0.2608695652173913,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,action_4_x_blocked,0.4254203524749537,-0.02987922130964136,-0.12485529317311861,0.42838874680306904,0.11764705882352941,0.2608695652173913,413,0.16464891041162227
block3_h72_seed14,"3-block, H=72",0.3,action_4_x_horizon,0.4254203524749537,-0.02987922130964136,-0.12485529317311861,0.42838874680306904,0.11764705882352941,0.2608695652173913,413,0.16464891041162227
ALL,ALL,0.5,cheap_confidence,0.13561323646012952,-0.12321259969533799,-0.39693276983476045,0.09775270631994237,0.6907785415214344,0.9425437071405911,2853,0.04801962846126884
ALL,ALL,0.5,cheap_uncertainty,0.13561323646012952,0.12321259969533799,0.39693276983476045,0.9022472936800576,0.30922145847856564,0.057456292859408925,2853,0.04801962846126884
ALL,ALL,0.5,cheap_best_distance,0.2655604916324287,-0.0439347358196684,-0.007685469665993379,0.48195876288659795,1.8535448469384743,1.8630906062993455,2853,0.04801962846126884
ALL,ALL,0.5,cheap_second_best_distance,0.2540810505443701,-0.06310487137057329,-0.09091175270446639,0.3703694247659181,1.8819368868848703,1.989972990417691,2853,0.04801962846126884
ALL,ALL,0.5,cheap_pred_margin,0.07470259196567108,-0.058450742516365825,-0.2818911094909598,0.09794083183728755,0.02839203994639594,0.12688238411834554,2853,0.04801962846126884
ALL,ALL,0.5,action_1,0.4273559371240788,0.038853556889552575,0.07694569021141105,0.57689899272223,0.38686131386861317,0.23306332842415317,2853,0.04801962846126884
ALL,ALL,0.5,action_2,0.4371311310824074,-0.05547994432059595,0.017827279165187473,0.518223987615966,0.291970802919708,0.2555228276877761,2853,0.04801962846126884
ALL,ALL,0.5,action_3,0.43376891922016425,0.01838088969395234,-0.012963427495938354,0.4868500263375724,0.22627737226277372,0.25257731958762886,2853,0.04801962846126884
ALL,ALL,0.5,action_4,0.4335677798535249,-0.0007503926118494997,-0.08084762278944448,0.41802699332423165,0.0948905109489051,0.25883652430044185,2853,0.04801962846126884
ALL,ALL,0.5,horizon_norm,0.43851396184791874,0.12152164621917506,0.19099894820225863,0.7306526342947444,0.7104622871046229,0.3187285223367698,2853,0.04801962846126884
ALL,ALL,0.5,velocity_norm,0.3450051703792904,-0.0015568237044529102,-0.0708941335482242,0.4428017802048956,0.02919708029197081,0.14359351988217972,2853,0.04801962846126884
ALL,ALL,0.5,blocked_norm,0.49493649608719725,-0.018527661694786115,0.17297975477176059,0.7002125818346,0.8102189781021898,0.4097938144329897,2853,0.04801962846126884
ALL,ALL,0.5,blocked_x_horizon,0.35164798919757984,0.0997114150182596,0.23340747751082228,0.7293585994861486,0.5571776155717761,0.17329405989199803,2853,0.04801962846126884
ALL,ALL,0.5,blocked_x_velocity,0.0,,,0.5,0.0,0.0,2853,0.04801962846126884
ALL,ALL,0.5,complexity_score,0.7291054525091436,0.0351454600009123,0.21322271285211486,0.7494611547681757,1.3819951338199512,0.6548846342660776,2853,0.04801962846126884
ALL,ALL,0.5,uncertainty_x_blocked,0.125523921093276,0.06805483351154908,0.3494640669613112,0.8077599088397494,0.24863765122246567,0.043471538825221194,2853,0.04801962846126884
ALL,ALL,0.5,uncertainty_x_horizon,0.10165494166815686,0.203435293638609,0.36956205480311577,0.8291014050288639,0.2032113935245505,0.027503013815666794,2853,0.04801962846126884
ALL,ALL,0.5,uncertainty_x_velocity,0.03138037853800606,0.044066844552065415,0.05679673521260206,0.4457378820291756,0.011567964388506258,0.0032319557552660688,2853,0.04801962846126884
ALL,ALL,0.5,margin_x_blocked,0.0640961638317772,-0.04177532644656063,-0.054376757008622954,0.5912731260010965,0.022805154758648243,0.03910644372187235,2853,0.04801962846126884
ALL,ALL,0.5,best_dist_x_blocked,0.9376055519356933,-0.030759337917289364,0.1647418806079981,0.6826349397460844,1.489783864821831,0.7673455100171872,2853,0.04801962846126884
ALL,ALL,0.5,second_dist_x_blocked,0.9805582743995617,-0.03214267320569106,0.15397102274311095,0.6557491158100685,1.512589019580479,0.8064519537390595,2853,0.04801962846126884
ALL,ALL,0.5,npz_anchor_blocked,0.48959514489085887,0.009608356020449087,0.16272675561603248,0.6863127936101824,0.9562043795620438,0.583578792341679,2853,0.04801962846126884
ALL,ALL,0.5,npz_candidate_blocked_mean,0.1837383625221287,-0.024183909294145635,-0.07361539332305622,0.39546671253345944,0.4175182560282032,0.48078057152906295,2853,0.04801962846126884
ALL,ALL,0.5,npz_candidate_blocked_std,0.051330108666508,0.0059428966122805765,0.018997108524866378,0.6195873601152403,0.4659801991316524,0.46141944886000064,2853,0.04801962846126884
ALL,ALL,0.5,npz_blocked_mismatch_frac,0.14002424599396016,0.020973877933901437,-0.047781204842047724,0.4473208238822657,0.5912408759124088,0.6225331369661266,2853,0.04801962846126884
ALL,ALL,0.5,npz_state_dist_min,0.0,,,0.5,0.0,0.0,2853,0.04801962846126884
ALL,ALL,0.5,npz_state_dist_mean,0.010412438435573624,0.0223589373652109,0.02405310210180772,0.5324341829440031,0.039758778150009846,0.03858739183306974,2853,0.04801962846126884
ALL,ALL,0.5,npz_state_dist_max,0.02623051681061843,0.024468806853319838,0.0443057095422894,0.5652446169226966,0.12214188759018035,0.11670634192442014,2853,0.04801962846126884
ALL,ALL,0.5,npz_state_dist_std,0.011902580492669236,0.024633811199626567,0.035705962767480524,0.5484087268739989,0.05209261687458867,0.05010488189586105,2853,0.04801962846126884
ALL,ALL,0.5,npz_same_state_neg_frac,1.1102230246251565e-16,,,0.5,0.39999999999999997,0.39999999999999997,2853,0.04801962846126884
ALL,ALL,0.5,npz_same_action_neg_frac,1.1102230246251565e-16,,,0.5,0.39999999999999997,0.39999999999999997,2853,0.04801962846126884
ALL,ALL,0.5,action_1_x_blocked,0.29939148920251196,0.017885934532524107,0.1388756701786539,0.5972326736398526,0.2846715328467153,0.09020618556701031,2853,0.04801962846126884
ALL,ALL,0.5,action_1_x_horizon,0.2608492566821977,0.11520699092461509,0.17150230742818473,0.6215304279586769,0.2798053527980535,0.0705694648993618,2853,0.04801962846126884
ALL,ALL,0.5,action_2_x_blocked,0.31728179080580843,-0.06299625434037465,0.1107867170803524,0.5822014448039732,0.27007299270072993,0.1056701030927835,2853,0.04801962846126884
ALL,ALL,0.5,action_2_x_horizon,0.26063864146755233,-0.0018277023925941606,0.08806144585180614,0.5602996033239092,0.18491484184914841,0.07756504663721159,2853,0.04801962846126884
ALL,ALL,0.5,action_3_x_blocked,0.31556644141514206,0.008259791029098403,0.03965702987427546,0.5292656117304323,0.1678832116788321,0.1093519882179676,2853,0.04801962846126884
ALL,ALL,0.5,action_3_x_horizon,0.27097437932546253,0.07036560466924652,0.0739874822120989,0.5474425679670619,0.1800486618004866,0.08627884143348061,2853,0.04801962846126884
ALL,ALL,0.5,action_4_x_blocked,0.3049365257263063,0.00936633939508111,-0.011901610561910416,0.4915128516603421,0.08759124087591241,0.10456553755522828,2853,0.04801962846126884
ALL,ALL,0.5,action_4_x_horizon,0.26131088425679355,0.017781021319838424,-0.015236531846156825,0.4857803983960956,0.06569343065693431,0.08431516936671576,2853,0.04801962846126884
id_block2_h36_seed0,"ID 2-block, H=36",0.5,cheap_confidence,0.05375944581668076,-0.09538385592044286,-0.34646501394928114,0.0024449877750611247,0.4539743959903717,0.9873355958601665,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,cheap_uncertainty,0.053759445816680754,0.09538385592044286,0.34646501394928114,0.9975550122249389,0.5460256040096283,0.012664404139833524,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,cheap_best_distance,0.29214452329176205,-0.06198522772117309,-0.016048429606640102,0.31662591687041564,1.7209643125534058,1.8552214987120594,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,cheap_second_best_distance,0.2801960272735724,-0.06536653211479383,-0.03510468323722465,0.15770171149144255,1.7264337539672852,2.0080996603137997,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,cheap_pred_margin,0.057045736204353874,-0.003625123019560659,-0.09023868052668492,0.003667481662591687,0.0054694414138793,0.15287816160174045,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,action_1,0.42364343721028447,0.058323364379431065,0.06318391093836291,0.8832518337408313,1.0,0.2334963325183374,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,action_2,0.43318879483993605,-0.05703820331848561,-0.02020301066607568,0.3746943765281174,0.0,0.2506112469437653,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,action_3,0.42961201674625593,0.0,-0.01987435401480606,0.37775061124694376,0.0,0.24449877750611246,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,action_4,0.4445081734556014,0.0,-0.021321250361345117,0.3643031784841076,0.0,0.2713936430317848,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,horizon_norm,0.0,,,0.5,0.0,0.0,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,velocity_norm,0.0,,,0.5,0.0,0.0,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,blocked_norm,0.0,,,0.5,0.0,0.0,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,blocked_x_horizon,0.0,,,0.5,0.0,0.0,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,blocked_x_velocity,0.0,,,0.5,0.0,0.0,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,complexity_score,0.0,,,0.5,0.0,0.0,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,uncertainty_x_blocked,0.0,,,0.5,0.0,0.0,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,uncertainty_x_horizon,0.0,,,0.5,0.0,0.0,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,uncertainty_x_velocity,0.0,,,0.5,0.0,0.0,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,margin_x_blocked,0.0,,,0.5,0.0,0.0,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,best_dist_x_blocked,0.0,,,0.5,0.0,0.0,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,second_dist_x_blocked,0.0,,,0.5,0.0,0.0,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,npz_anchor_blocked,0.4991760024391333,0.0,0.037031699531741465,0.7646699266503667,1.0,0.4706601466992665,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,npz_candidate_blocked_mean,0.18147447338919104,0.027230618678322882,-0.012609234824493247,0.38202933985330073,0.4000000059604645,0.465525684591319,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,npz_candidate_blocked_std,0.041258383752918,0.05383696078348881,0.022975980418466498,0.828239608801956,0.4898979663848877,0.46275273715954246,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,npz_blocked_mismatch_frac,0.11607708690317282,-0.042572244384425015,-0.013166670660286576,0.3905867970660147,0.6,0.643765281173594,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,npz_state_dist_min,0.0,,,0.5,0.0,0.0,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,npz_state_dist_mean,0.010193677316192203,-0.05356311870072944,-0.029418216794687216,0.2041564792176039,0.030086806043982506,0.03867406334299913,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,npz_state_dist_max,0.025230772816453823,-0.04423427157021404,-0.032021322746896064,0.19437652811735942,0.09464795142412186,0.11778335453154551,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,npz_state_dist_std,0.011496056287109821,-0.054468335134479184,-0.03509830098627583,0.17481662591687042,0.038843896239995956,0.05039815861768201,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,npz_same_state_neg_frac,0.0,,,0.5,0.4,0.39999999999999997,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,npz_same_action_neg_frac,0.0,,,0.5,0.4,0.39999999999999997,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,action_1_x_blocked,0.0,,,0.5,0.0,0.0,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,action_1_x_horizon,0.0,,,0.5,0.0,0.0,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,action_2_x_blocked,0.0,,,0.5,0.0,0.0,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,action_2_x_horizon,0.0,,,0.5,0.0,0.0,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,action_3_x_blocked,0.0,,,0.5,0.0,0.0,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,action_3_x_horizon,0.0,,,0.5,0.0,0.0,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,action_4_x_blocked,0.0,,,0.5,0.0,0.0,819,0.001221001221001221
id_block2_h36_seed0,"ID 2-block, H=36",0.5,action_4_x_horizon,0.0,,,0.5,0.0,0.0,819,0.001221001221001221
block2_h72_seed11,"2-block, H=72",0.5,cheap_confidence,0.1234531795137686,-0.3950840917121727,-0.43636808323487825,0.1029535864978903,0.7062311967213949,0.9522908416729939,416,0.05048076923076923
block2_h72_seed11,"2-block, H=72",0.5,cheap_uncertainty,0.1234531795137686,0.39508409171217274,0.43636808323487825,0.8970464135021097,0.29376880327860516,0.04770915832700608,416,0.05048076923076923
block2_h72_seed11,"2-block, H=72",0.5,cheap_best_distance,0.2936962598208525,0.0323812196921479,0.0502529786556342,0.5908378541289934,1.9281371945426578,1.8607239297673672,416,0.05048076923076923
block2_h72_seed11,"2-block, H=72",0.5,cheap_second_best_distance,0.2703038451533718,-0.034837583988459,-0.027063872025521497,0.468414707655214,1.961728186834426,1.9951420962056028,416,0.05048076923076923
block2_h72_seed11,"2-block, H=72",0.5,cheap_pred_margin,0.0787513696671332,-0.24033837252553034,-0.2803072586871713,0.10874020494273659,0.033590992291768346,0.13441816643823548,416,0.05048076923076923
block2_h72_seed11,"2-block, H=72",0.5,action_1,0.4228515024465465,0.13727319868399007,0.15847957469415544,0.6530440024110911,0.5238095238095238,0.21772151898734177,416,0.05048076923076923
block2_h72_seed11,"2-block, H=72",0.5,action_2,0.42731703929401865,-0.06261359500121358,-0.05262448494633878,0.44864376130198913,0.14285714285714285,0.24556962025316456,416,0.05048076923076923
block2_h72_seed11,"2-block, H=72",0.5,action_3,0.4460284555228452,0.04190094895059951,0.03065248350651504,0.5312236286919831,0.3333333333333333,0.2708860759493671,416,0.05048076923076923
block2_h72_seed11,"2-block, H=72",0.5,action_4,0.43439169490287416,-0.11505592396338785,-0.13397555184436494,0.3670886075949367,0.0,0.26582278481012656,416,0.05048076923076923
block2_h72_seed11,"2-block, H=72",0.5,horizon_norm,0.0,,,0.5,1.0,1.0,416,0.05048076923076923
block2_h72_seed11,"2-block, H=72",0.5,velocity_norm,0.0,,,0.5,0.0,0.0,416,0.05048076923076923
block2_h72_seed11,"2-block, H=72",0.5,blocked_norm,0.0,,,0.5,0.0,0.0,416,0.05048076923076923
